contig,length
contig_4971,5341
contig_4972,7175
contig_4973,28112
contig_4974,506
contig_4975,1963
contig_4976,10269
contig_4977,8635
contig_4978,2745
contig_4979,725
contig_498,503
contig_4980,57030
contig_4981,638
contig_4982,3662
contig_4983,11018
contig_4984,4753
contig_4985,7350
contig_4987,10922
contig_4988,23275
contig_4989,765
contig_499,677
contig_4990,2353
contig_4991,2599
contig_4992,11228
contig_4993,1032
contig_4994,2236
contig_4995,501
contig_4996,505
contig_4997,17676
contig_4998,26154
contig_4999,9843
contig_50,10910
contig_500,618
contig_5000,1419
contig_5001,8649
contig_5002,15712
contig_5003,539
contig_5004,552
contig_5005,2292
contig_5006,12167
contig_5007,6236
contig_5008,14920
contig_5009,9442
contig_501,516
contig_5010,2819
contig_5013,9804
contig_5014,10562
contig_5016,15178
contig_5017,9835
contig_5018,671
contig_502,683
contig_5020,1236
contig_5021,14357
contig_5022,4312
contig_5023,2062
contig_5024,1190
contig_5025,4273
contig_5026,3065
contig_5027,3918
contig_5028,24105
contig_5029,3035
contig_503,1178
contig_5030,54557
contig_5031,14681
contig_5032,6355
contig_5033,4835
contig_5034,4338
contig_5035,7255
contig_5036,1107
contig_5037,9955
contig_5038,11101
contig_5039,141902
contig_504,551
contig_5040,33955
contig_5041,13933
contig_5042,12824
contig_5043,1738
contig_5044,14983
contig_5045,4144
contig_5046,92415
contig_5047,14197
contig_5048,3372
contig_5049,9349
contig_5050,9246
contig_5051,4148
contig_5052,4953
contig_5053,14789
contig_5054,282269
contig_5055,7114
contig_5056,4314
contig_5057,5235
contig_5059,20328
contig_506,518
contig_5060,4748
contig_5061,14163
contig_5062,6358
contig_5063,29087
contig_5064,18526
contig_5067,16749
contig_5068,19606
contig_5069,40578
contig_507,643
contig_5070,3506
contig_5071,11875
contig_5072,2109
contig_5073,10227
contig_5074,3021
contig_5075,13472
contig_5076,1055
contig_5077,1035
contig_5078,859
contig_5079,505
contig_508,1494
contig_5080,4800
contig_5081,2302
contig_5082,11817
contig_5083,52307
contig_5084,4155
contig_5085,2181
contig_5086,549
contig_5087,2832
contig_5088,2835
contig_5089,4135
contig_509,759
contig_5090,6957
contig_5091,4992
contig_5092,24974
contig_5093,25581
contig_5094,3010
contig_5095,4143
contig_5096,3033
contig_5097,728
contig_5098,4879
contig_51,6607
contig_5101,18367
contig_5102,6668
contig_5104,4026
contig_5105,24912
contig_5106,2193
contig_5107,37334
contig_5108,10984
contig_5109,5126
contig_5110,4528
contig_5111,1145
contig_5112,637
contig_5113,2830
contig_5114,7833
contig_5115,5469
contig_5116,14736
contig_5117,89001
contig_5118,30334
contig_5119,9472
contig_512,3897
contig_5120,847
contig_5121,2243
contig_5122,17997
contig_5123,49380
contig_5124,29735
contig_5125,14365
contig_5126,8070
contig_5127,17299
contig_5128,24741
contig_5129,4540
contig_5130,12784
contig_5131,11490
contig_5132,1456
contig_5133,3544
contig_5134,6625
contig_5135,7662
contig_5136,5897
contig_5137,3939
contig_5138,626
contig_5139,815
contig_514,1637
contig_5140,3093
contig_5141,6046
contig_5142,2950
contig_5143,4424
contig_5144,15904
contig_5145,8466
contig_5146,6247
contig_5147,6295
contig_5148,7464
contig_5149,6291
contig_5150,3592
contig_5151,5924
contig_5152,7775
contig_5153,4993
contig_5154,8742
contig_5155,32945
contig_5156,13558
contig_5157,9071
contig_5158,2471
contig_5159,1327
contig_5160,3986
contig_5161,7061
contig_5162,6801
contig_5163,3290
contig_5164,5585
contig_5165,39853
contig_5166,3262
contig_5167,3233
contig_5168,575
contig_5169,2199
contig_517,993
contig_5170,7949
contig_5171,3831
contig_5172,1777
contig_5174,15105
contig_5175,7699
contig_5176,22444
contig_5177,529
contig_518,2590
contig_5182,3249
contig_5183,1732
contig_5184,11495
contig_5185,11764
contig_5186,9185
contig_5187,3691
contig_5188,5289
contig_5189,7258
contig_519,118
contig_5190,7700
contig_5191,8766
contig_5192,31798
contig_5193,7050
contig_5194,10405
contig_5195,6433
contig_5196,2965
contig_5198,520
contig_5199,517
contig_520,614
contig_5200,518
contig_5201,731
contig_5202,2537
contig_5203,519
contig_5204,3008
contig_5205,3785
contig_5206,10284
contig_5207,11827
contig_5208,8625
contig_5209,4766
contig_521,1085
contig_5210,6856
contig_5211,23447
contig_5212,45028
contig_5214,547
contig_5215,486
contig_5216,3678
contig_5217,9148
contig_5218,3541
contig_5219,3721
contig_522,1340
contig_5220,4845
contig_5222,9510
contig_5225,6443
contig_5226,23916
contig_5228,39051
contig_5229,7969
contig_523,4366
contig_5230,38303
contig_5231,12035
contig_5232,10641
contig_5233,17894
contig_5234,22002
contig_5235,4390
contig_5236,14579
contig_5238,10607
contig_5239,9422
contig_524,617
contig_5243,8681
contig_5244,21263
contig_5245,11756
contig_5246,17778
contig_5247,16329
contig_5248,5131
contig_5249,5928
contig_525,1858
contig_5250,8594
contig_5251,4272
contig_5252,7340
contig_5253,25874
contig_5254,73890
contig_5255,4775
contig_5256,626
contig_5257,536
contig_5258,696
contig_5259,761
contig_526,2645
contig_5260,579
contig_5261,15448
contig_5262,2184
contig_5263,7080
contig_5264,763
contig_5265,6482
contig_5266,4410
contig_5267,2446
contig_5268,1885
contig_5269,1643
contig_5270,14221
contig_5271,6640
contig_5272,10079
contig_5273,33217
contig_5274,4723
contig_5275,7063
contig_5276,4336
contig_5277,2731
contig_5278,6771
contig_528,603
contig_5280,45628
contig_5281,16613
contig_5282,1165
contig_5283,3205
contig_5284,2919
contig_5286,959
contig_5287,5797
contig_5288,2829
contig_529,659
contig_5291,2865
contig_5292,1812
contig_5293,13536
contig_5294,5583
contig_5295,2482
contig_5296,12778
contig_5297,7761
contig_5298,12659
contig_53,12608
contig_5307,19251
contig_531,1255
contig_5315,19744
contig_5316,6729
contig_5317,1531
contig_5318,12743
contig_5319,17895
contig_5320,8900
contig_5321,23893
contig_5322,6168
contig_5323,14174
contig_5324,20444
contig_5325,3121
contig_5326,8993
contig_5327,2376
contig_5328,5021
contig_5330,15343
contig_5331,8410
contig_5332,22647
contig_5334,28611
contig_5335,3956
contig_5336,5481
contig_5337,10997
contig_5338,7514
contig_5339,16950
contig_534,602
contig_5340,40968
contig_5341,4158
contig_5342,1174
contig_5344,554
contig_5347,12745
contig_5349,9259
contig_5350,948
contig_5351,5430
contig_5352,11237
contig_5353,10059
contig_5354,4011
contig_5355,7338
contig_5356,2792
contig_5357,3059
contig_5358,3039
contig_536,1154
contig_5360,10399
contig_5361,3995
contig_5362,4193
contig_5363,5646
contig_5364,3242
contig_5365,6776
contig_5366,12496
contig_5367,201191
contig_5368,3418
contig_5369,2986
contig_537,631
contig_5370,5597
contig_5371,4341
contig_5372,3057
contig_5373,12922
contig_5376,3259
contig_5378,13658
contig_5379,18591
contig_5381,6576
contig_5382,3359
contig_5386,4272
contig_5387,16074
contig_5388,16588
contig_5389,4559
contig_539,3438
contig_5390,10820
contig_5391,9336
contig_5392,5814
contig_5393,3023
contig_5394,84895
contig_5395,4409
contig_5396,1260
contig_5397,4416
contig_5398,16280
contig_5399,2466
contig_54,16485
contig_540,643
contig_5400,589
contig_5401,1231
contig_5402,1493
contig_5403,9361
contig_5404,9186
contig_5405,3232
contig_5406,13288
contig_5407,5206
contig_5408,11964
contig_5409,11768
contig_541,656
contig_5410,7840
contig_5411,2763
contig_5412,2430
contig_5413,51682
contig_5414,24714
contig_5415,3049
contig_5416,6226
contig_5417,2398
contig_5418,5102
contig_5419,7989
contig_542,725
contig_5420,3335
contig_5421,4167
contig_5422,3653
contig_5423,14297
contig_5424,3557
contig_5425,1501
contig_5426,1571
contig_5427,2712
contig_5428,2186
contig_5429,48966
contig_543,658
contig_5430,3573
contig_5431,1565
contig_5432,2111
contig_5433,29516
contig_5434,29954
contig_5435,3680
contig_5436,1802
contig_5437,925
contig_5438,2860
contig_5439,3154
contig_544,2298
contig_5440,868
contig_5442,3306
contig_5443,4602
contig_5444,5522
contig_5445,91958
contig_5446,24194
contig_5447,35141
contig_5448,3123
contig_5449,4267
contig_545,774
contig_5450,7774
contig_5451,13116
contig_5452,3860
contig_5453,3694
contig_5454,1631
contig_5455,3793
contig_5456,2893
contig_5457,14822
contig_5458,680
contig_5459,564
contig_5460,3745
contig_5461,1944
contig_5462,6499
contig_5464,2391
contig_5465,25019
contig_5466,5565
contig_5467,7523
contig_5468,9154
contig_5469,4234
contig_547,1144
contig_5470,2898
contig_5471,4309
contig_5472,15535
contig_5473,6876
contig_5474,559
contig_5475,973571
contig_5476,2733
contig_5477,5523
contig_5478,3784
contig_5479,2244
contig_548,3672
contig_5480,11313
contig_5481,14019
contig_5482,18534
contig_5483,7870
contig_5484,2457
contig_5485,14158
contig_5486,22671
contig_5487,10934
contig_5488,825
contig_5489,2314
contig_549,870
contig_5490,3582
contig_5491,10119
contig_5492,11718
contig_5493,21637
contig_5494,13078
contig_5495,23729
contig_5496,4291
contig_5497,3627
contig_5498,4334
contig_5499,12487
contig_55,4649
contig_5501,29478
contig_5502,8459
contig_5503,2488
contig_5504,2454
contig_5505,25817
contig_5506,2896
contig_5507,15686
contig_5508,69137
contig_5509,62740
contig_5510,6877
contig_5511,30590
contig_5512,17188
contig_5513,7226
contig_5514,15872
contig_5515,16909
contig_5516,9776
contig_5517,72878
contig_5518,8955
contig_552,585
contig_5522,20983
contig_5523,8796
contig_5524,786
contig_5525,18369
contig_5526,59502
contig_5527,73063
contig_5530,43015
contig_5531,37501
contig_5532,931
contig_5533,8483
contig_5534,17582
contig_5535,10856
contig_5536,3785
contig_5537,14112
contig_5538,19949
contig_5539,2946
contig_5540,5914
contig_5541,3232
contig_5542,4161
contig_5543,700
contig_5544,2407
contig_5545,2798
contig_5546,3153
contig_5547,4702
contig_5548,21135
contig_5549,2328
contig_555,518
contig_5550,3386
contig_5551,893
contig_5552,3750
contig_5553,11404
contig_5554,13941
contig_5555,2321
contig_5556,3858
contig_5557,12188
contig_5558,782
contig_5560,940
contig_5561,796
contig_5562,1681
contig_5563,599
contig_5564,109893
contig_5565,122496
contig_5566,5465
contig_5567,3130
contig_5568,5366
contig_5569,3984
contig_5570,48548
contig_5571,10187
contig_5572,4372
contig_5573,16837
contig_5574,30600
contig_5575,8427
contig_5576,12032
contig_5577,2924
contig_5578,4885
contig_5579,10896
contig_558,31
contig_5580,25082
contig_5581,8562
contig_5582,4278
contig_5583,639
contig_5586,1446
contig_5587,785
contig_5588,11167
contig_5589,3622
contig_559,1053
contig_5590,3990
contig_5591,1215
contig_5592,3218
contig_5593,4080
contig_5594,784
contig_5595,4112
contig_5596,5064
contig_5597,32976
contig_5598,2585
contig_5599,3258
contig_5600,2487
contig_5601,3140
contig_5602,23451
contig_5603,2604
contig_5604,518
contig_5605,505
contig_5606,3855
contig_5607,4073
contig_5608,2260
contig_5609,13730
contig_561,1482
contig_5610,3274
contig_5611,551
contig_5612,7083
contig_5613,2574
contig_5614,84390
contig_5615,17807
contig_5616,11552
contig_5617,12283
contig_5619,16204
contig_562,463
contig_5620,2738
contig_5621,2770
contig_5622,2719
contig_5623,3312
contig_5624,1498
contig_5625,8761
contig_5626,7376
contig_5627,1933
contig_5628,2264
contig_5629,3547
contig_563,546
contig_5630,3389
contig_5631,2430
contig_5632,13515
contig_5633,7422
contig_5634,3294
contig_5635,7727
contig_5636,4183
contig_564,680
contig_5640,9413
contig_5641,13891
contig_5643,506
contig_5644,14226
contig_5646,7458
contig_5647,56036
contig_5648,3878
contig_5649,10479
contig_565,1050
contig_5650,3860
contig_5651,10482
contig_5652,3044
contig_5653,1079
contig_5654,4083
contig_5655,772
contig_5656,1377
contig_5657,5397
contig_5658,4206
contig_5659,4453
contig_566,542
contig_5660,9898
contig_5661,2905
contig_5662,5171
contig_5663,11051
contig_5664,2558
contig_5665,13561
contig_5666,5170
contig_5667,19100
contig_5669,23141
contig_567,713
contig_5670,3014
contig_5671,658
contig_5672,25396
contig_5673,590
contig_5674,4750
contig_5675,52246
contig_5676,3859
contig_5677,10125
contig_5678,17404
contig_5679,2040
contig_5680,15541
contig_5681,5750
contig_5682,8202
contig_5683,4060
contig_5684,16130
contig_5685,4290
contig_5686,3576
contig_5687,10145
contig_5688,1133
contig_5689,712
contig_569,1162
contig_5690,558
contig_5691,116878
contig_5692,54115
contig_5693,550
contig_5694,647
contig_5695,3924
contig_5696,12129
contig_5697,3859
contig_5698,7940
contig_57,339226
contig_570,2490
contig_5701,17750
contig_5703,3932
contig_5704,561
contig_5705,2258
contig_5706,4294
contig_5707,1197
contig_5709,1311
contig_571,1360
contig_5710,2762
contig_5711,5897
contig_5714,34907
contig_5715,26806
contig_5716,4416
contig_5717,10717
contig_5718,5366
contig_5721,5328
contig_5722,14946
contig_5723,13435
contig_5724,14313
contig_5725,2849
contig_5726,13003
contig_5727,5804
contig_5728,37148
contig_5729,27412
contig_5730,6316
contig_5731,2555
contig_5732,11446
contig_5733,9520
contig_5735,17166
contig_5736,9492
contig_5737,916
contig_5738,20853
contig_5739,3637
contig_574,623
contig_5740,3053
contig_5741,2198
contig_5742,5689
contig_5744,1704
contig_5745,1230
contig_5748,2203
contig_5749,14489
contig_575,547
contig_5750,3173
contig_5751,2880
contig_5752,4960
contig_5753,3108
contig_5754,36312
contig_5758,501
contig_5759,8086
contig_576,701
contig_5760,43042
contig_5761,6964
contig_5762,24346
contig_5763,14066
contig_5765,9471
contig_5767,13378
contig_5768,4214
contig_5769,1078
contig_577,1628
contig_5776,525
contig_5778,27318
contig_5780,2439
contig_5781,543
contig_5782,546
contig_5783,542
contig_5784,546
contig_5785,933
contig_5786,752
contig_5787,1194
contig_5788,2917
contig_5789,1270
contig_579,640
contig_5790,1694
contig_5791,892
contig_5792,8944
contig_5793,4986
contig_5794,3429
contig_5795,3197
contig_5796,4696
contig_5797,2002
contig_5798,8253
contig_5799,2146
contig_58,5600
contig_5800,1230
contig_5801,692
contig_5802,704
contig_5803,6008
contig_5804,4623
contig_5809,6924
contig_581,1004
contig_5810,10000
contig_5812,2377
contig_5813,3273
contig_5815,548
contig_5817,530
contig_582,933
contig_5822,14198
contig_5823,2833
contig_5824,10585
contig_5826,19328
contig_5828,17031
contig_5829,739
contig_5830,4765
contig_5831,4544
contig_5832,2465
contig_5833,2582
contig_5834,56574
contig_5835,16073
contig_5836,8206
contig_5837,2143
contig_5838,2346
contig_5839,39772
contig_5840,102554
contig_5842,10892
contig_5843,21195
contig_5844,21493
contig_5845,65615
contig_5846,3387
contig_5847,11136
contig_5848,6967
contig_585,1797
contig_5850,8378
contig_5851,47178
contig_5852,2214
contig_5853,4330
contig_5854,105255
contig_5857,9873
contig_5858,2084
contig_5859,3334
contig_5860,3236
contig_5861,2887
contig_5862,6805
contig_5863,8496
contig_5865,1868
contig_5867,4770
contig_5868,5087
contig_5869,13836
contig_587,1247
contig_5870,3878
contig_5871,10368
contig_5872,3675
contig_5873,7575
contig_5877,559
contig_5878,5121
contig_5879,6601
contig_588,987
contig_5880,3846
contig_5881,1443
contig_5882,2776
contig_5883,5721
contig_5884,8046
contig_5885,14531
contig_5886,4062
contig_5887,2018
contig_5888,11408
contig_5889,5175
contig_589,635
contig_5890,6166
contig_5891,3926
contig_5892,3530
contig_5893,3614
contig_5894,11210
contig_5895,93413
contig_5896,2114
contig_5897,95630
contig_5898,21064
contig_5899,5849
contig_59,12878
contig_590,840
contig_5900,4555
contig_5901,2670
contig_5902,3771
contig_5903,55227
contig_5904,3974
contig_5905,3467
contig_5906,6660
contig_5907,13508
contig_5908,22160
contig_5909,3101
contig_591,2117
contig_5910,29986
contig_5911,2202
contig_5912,3140
contig_5913,5346
contig_5914,3977
contig_5915,5699
contig_5916,11387
